,Y18,t1,t2,t3,t4,t5,t_mean,h1,h2,h3,h4,h5,h_mean,r1_time_fin,r2_time_fin,r3_time_fin,r4_time_fin,r5_time_fin,r_mean,s1_time_fin,s5_time_fin,s_mean,sp1,sp2,sp3,sp4,sp5,sp_mean,ws1,ws2,ws3,ws4,ws5,ws_mean
4575,27.5,26.6,27.1,27.0,26.6,26.7,26.8,50.7,54.4,47.0,54.5,54.4,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.11000000000000297,0.10999999999999943,0.11000000000000121,1003.7,1003.7,1003.2,1004.1,1004.4,1003.82,1.1,2.1,2.7,2.7,3.4,2.4000000000000004
4576,27.5,26.3,26.7,26.5,26.4,26.3,26.440000000000005,51.1,55.6,48.6,55.6,56.1,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0799999999999983,0.08000000000000185,0.08000000000000007,1003.9,1003.8,1003.3,1004.2,1004.5,1003.9399999999999,1.3,2.1,2.7,1.3,2.1,1.9
4577,27.0,25.9,26.5,26.3,26.0,26.1,26.160000000000004,53.2,58.4,49.0,56.5,57.0,54.82000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000071,0.07000000000000027,0.06000000000000049,1003.9,1003.9,1003.5,1004.4,1004.6,1004.0600000000001,2.0,1.8,2.4,1.8,2.9,2.1799999999999997
4578,26.5,25.5,26.1,26.1,25.7,25.8,25.840000000000003,54.3,60.9,49.3,56.9,58.0,55.879999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999999999873,0.049999999999997165,0.054999999999997946,1004.1,1004.1,1003.6,1004.4,1004.6,1004.1600000000001,1.2,1.5,1.9,2.3,3.8,2.1399999999999997
4579,26.0,25.2,25.9,25.8,25.2,25.6,25.54,55.8,62.5,49.3,58.0,60.0,57.120000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000001137,0.030000000000001137,0.030000000000001137,1004.2,1004.2,1003.7,1004.5,1004.6,1004.2400000000001,1.3,2.1,1.9,1.4,2.3,1.8
4580,26.0,24.9,25.7,25.7,24.9,25.2,25.279999999999998,56.8,63.7,50.6,58.8,61.2,58.21999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000001137,0.01999999999999957,0.025000000000000355,1004.3,1004.2,1003.8,1004.5,1004.6,1004.2800000000001,0.7,2.4,1.6,1.4,2.7,1.7600000000000002
4581,25.5,24.6,25.4,25.2,24.3,24.8,24.86,59.3,64.9,52.0,61.2,63.3,60.14,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999998009,0.010000000000001565,0.009999999999999787,1004.3,1004.3,1003.7,1004.5,1004.7,1004.3,1.9,2.5,1.4,1.2,2.9,1.98
4582,25.0,24.5,24.9,24.8,23.6,24.4,24.440000000000005,63.5,65.7,53.9,64.4,64.4,62.379999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000001565,0.009999999999998009,0.009999999999999787,1004.4,1004.1,1003.8,1004.7,1004.9,1004.3799999999999,1.6,2.1,0.6,1.3,3.3,1.7799999999999998
4583,25.0,24.1,24.7,24.6,22.7,24.0,24.020000000000003,68.5,66.9,56.4,66.6,65.9,64.85999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999998009,0.0,0.004999999999999004,1004.4,1004.3,1004.0,1004.7,1004.9,1004.4599999999998,2.4,2.4,0.7,0.9,1.3,1.54
4584,24.5,24.0,24.5,24.3,22.4,23.5,23.74,68.8,67.3,58.7,67.8,67.2,65.96000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.6,1004.5,1004.2,1004.8,1005.0,1004.6200000000001,1.2,2.5,0.5,0.0,2.3,1.3
4585,24.5,23.7,24.3,24.1,21.9,22.7,23.34,71.2,68.1,63.5,69.0,68.4,68.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.7,1004.6,1004.4,1004.9,1005.1,1004.7400000000001,2.3,2.1,0.4,0.0,1.9,1.3400000000000003
4586,24.0,23.5,24.2,24.0,21.5,22.2,23.080000000000002,72.6,69.1,65.7,69.1,68.3,68.96000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.7,1004.8,1004.5,1005.0,1005.1,1004.82,3.5,1.6,0.0,0.0,1.5,1.3199999999999998
4587,24.0,23.3,23.9,23.7,21.3,21.7,22.78,74.6,70.0,67.9,70.2,68.8,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.8,1004.9,1004.7,1005.2,1005.3,1004.9799999999999,2.2,1.0,0.0,0.6,2.0,1.1600000000000001
4588,24.0,23.1,23.7,23.7,21.3,21.3,22.619999999999997,74.2,70.5,70.3,71.3,68.9,71.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,1005.2,1004.7,1005.5,1005.5,1005.18,1.4,0.9,0.0,0.9,1.1,0.86
4589,23.5,23.1,23.5,23.6,21.2,21.1,22.5,74.1,70.9,70.2,72.2,69.5,71.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.2,1005.4,1005.0,1005.7,1005.6,1005.3800000000001,2.4,0.3,0.0,0.6,1.5,0.96
4590,23.5,23.1,23.4,23.5,20.6,21.0,22.32,77.4,69.6,70.2,72.7,70.2,72.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.4,1005.6,1005.3,1005.7,1005.8,1005.5600000000001,1.1,2.2,1.0,0.5,0.9,1.1400000000000001
4591,23.5,23.1,23.2,23.3,21.1,20.9,22.32,76.6,69.2,70.7,73.1,71.4,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.6,1005.7,1005.3,1005.9,1006.0,1005.7,1.1,1.1,1.0,0.0,2.2,1.08
4592,23.0,22.8,23.1,23.3,21.0,20.8,22.2,78.1,70.3,71.7,73.6,71.5,73.03999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.8,1005.9,1005.5,1006.1,1006.0,1005.8599999999999,1.7,1.2,0.7,0.0,1.2,0.96
4593,23.0,22.5,22.8,23.3,20.9,20.9,22.080000000000002,78.9,71.5,70.7,74.5,71.6,73.44000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.8,1005.9,1005.6,1006.1,1006.1,1005.9,1.2,1.3,0.9,0.0,0.9,0.86
4594,23.0,22.3,22.7,23.2,20.9,20.5,21.919999999999998,80.6,72.6,72.3,74.9,71.7,74.41999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9,1006.1,1005.7,1006.1,1006.1,1005.9799999999999,1.6,2.8,1.0,0.0,1.2,1.32
4595,22.5,22.1,22.5,23.0,20.9,20.3,21.759999999999998,81.3,73.3,74.0,75.7,72.7,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.8,1006.2,1005.8,1006.2,1006.2,1006.04,1.8,1.9,1.4,1.2,0.5,1.3599999999999999
4596,22.5,21.9,22.4,22.8,20.5,20.2,21.56,83.6,74.2,74.9,76.6,73.0,76.46000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9,1006.3,1005.9,1006.4,1006.4,1006.18,1.5,2.0,0.0,0.8,0.7,1.0
4597,22.5,21.8,22.3,22.7,20.4,20.2,21.479999999999997,83.4,75.8,75.0,77.0,73.9,77.02000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9,1006.3,1005.8,1006.4,1006.4,1006.1600000000001,1.4,1.5,0.2,0.0,1.2,0.86
4598,22.0,21.7,22.3,22.6,20.2,20.3,21.419999999999998,84.7,76.0,75.8,77.1,74.5,77.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9,1006.3,1006.0,1006.4,1006.5,1006.22,1.2,1.7,0.8,0.9,0.7,1.06
4599,22.0,21.7,22.2,22.3,20.5,20.3,21.4,84.2,76.8,76.1,77.7,75.1,77.97999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.8,1006.4,1005.9,1006.5,1006.4,1006.2,1.1,1.1,0.0,0.9,1.2,0.86
4600,22.0,21.5,22.2,22.2,20.1,20.3,21.259999999999998,85.9,78.8,76.4,77.5,76.0,78.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9,1006.4,1006.0,1006.5,1006.5,1006.26,1.6,2.6,0.0,0.2,1.5,1.1800000000000002
4601,22.0,21.2,22.2,22.1,20.3,20.1,21.18,84.4,81.0,77.6,77.8,76.8,79.52000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9,1006.4,1005.9,1006.4,1006.6,1006.24,1.7,1.4,0.3,0.4,1.5,1.0599999999999998
4602,22.0,21.2,22.0,22.0,20.2,19.8,21.04,84.7,81.3,78.9,78.3,77.0,80.03999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1,1006.5,1006.0,1006.5,1006.7,1006.36,0.5,1.9,1.0,0.5,0.2,0.82
4603,22.0,20.3,21.9,22.0,20.1,19.8,20.82,85.2,85.5,79.6,78.8,77.2,81.25999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.2,1006.5,1006.0,1006.6,1006.8,1006.4199999999998,1.4,1.9,0.4,0.6,0.9,1.04
4604,21.5,20.3,21.7,21.8,20.1,19.6,20.7,84.4,85.2,80.4,79.5,77.5,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.4,1006.6,1006.0,1006.7,1007.0,1006.54,0.9,1.9,1.0,0.9,0.5,1.04
4605,21.5,19.9,21.7,21.7,19.8,19.5,20.52,86.6,87.7,81.2,79.4,77.8,82.53999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.4,1006.3,1006.1,1006.8,1006.9,1006.4999999999998,1.1,2.4,0.6,0.9,0.8,1.16
4606,21.5,19.7,21.6,21.7,19.6,19.5,20.419999999999998,87.7,89.2,81.9,80.2,78.3,83.46000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.4,1006.2,1006.2,1006.8,1006.7,1006.46,1.0,0.8,1.3,0.7,0.8,0.9199999999999999
4607,21.5,20.3,21.6,21.6,19.6,19.6,20.540000000000003,88.2,86.5,80.9,80.5,78.4,82.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.3,1006.5,1006.2,1006.7,1006.9,1006.5199999999999,0.7,2.0,0.7,1.6,0.8,1.16
4608,21.5,20.4,21.3,21.6,19.9,19.3,20.5,85.5,84.9,81.6,81.4,78.6,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.2,1006.2,1006.2,1006.8,1006.9,1006.46,0.3,0.8,0.4,0.0,1.1,0.52
4609,21.5,20.4,21.2,21.6,19.7,19.0,20.38,85.7,84.4,83.8,82.0,78.6,82.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1,1006.4,1006.2,1006.7,1006.8,1006.4399999999999,0.0,0.2,0.0,0.0,1.0,0.24
4610,21.5,20.4,21.2,21.6,19.3,19.1,20.32,87.8,84.3,84.0,82.6,78.7,83.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.2,1006.4,1006.1,1006.7,1006.9,1006.4599999999998,0.2,0.8,0.0,0.0,1.0,0.4
4611,21.0,20.5,21.1,21.5,19.0,19.4,20.3,88.5,84.1,82.3,83.0,79.1,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1,1006.3,1006.0,1006.6,1006.7,1006.3399999999999,0.3,0.2,0.4,0.0,1.1,0.4
4612,21.0,20.6,21.1,21.5,19.0,19.3,20.3,88.4,83.0,82.4,83.4,79.1,83.26000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.2,1006.4,1006.0,1006.6,1006.8,1006.4,1.1,0.3,0.0,0.0,0.6,0.4
4613,21.0,20.6,21.0,21.6,19.2,19.3,20.34,87.4,82.6,82.7,83.8,78.6,83.02000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.2,1006.4,1006.0,1006.7,1006.8,1006.4200000000001,1.2,0.9,0.3,0.0,0.6,0.6
4614,21.0,20.5,20.7,21.5,19.1,19.3,20.220000000000002,88.4,83.1,83.5,84.7,78.4,83.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1,1006.3,1006.0,1006.6,1006.7,1006.3399999999999,0.9,1.2,0.7,0.0,1.1,0.78
4615,20.5,20.4,20.7,21.2,19.0,19.2,20.1,89.0,83.7,83.6,84.6,78.2,83.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1,1006.1,1005.9,1006.6,1006.6,1006.26,0.9,1.5,0.0,0.0,0.9,0.6599999999999999
4616,20.5,20.2,20.6,21.2,19.2,19.2,20.080000000000002,88.2,84.3,83.0,84.9,77.8,83.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.2,1005.9,1006.5,1006.4,1006.2,0.4,2.1,0.1,0.0,1.3,0.78
4617,20.5,20.1,20.6,21.2,18.8,19.3,20.0,89.5,85.5,83.4,84.7,78.5,84.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.0,1005.7,1006.4,1006.3,1006.0799999999999,0.5,0.8,0.4,0.0,1.3,0.6
4618,20.5,19.9,20.7,21.1,18.7,19.1,19.9,90.2,87.2,83.5,85.1,78.9,84.97999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1,1006.0,1005.8,1006.4,1006.3,1006.1199999999999,1.1,0.7,1.3,0.0,1.4,0.9
4619,20.5,19.9,20.5,20.9,18.5,19.2,19.8,90.2,87.4,82.5,86.2,79.2,85.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.0,1005.9,1006.3,1006.3,1006.1,0.7,2.4,1.1,0.0,1.4,1.1199999999999999
4620,20.5,19.9,20.5,20.8,18.3,19.0,19.7,90.9,87.1,83.4,87.0,79.2,85.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.1,1005.8,1006.3,1006.3,1006.1,1.0,1.4,0.1,0.0,0.6,0.62
4621,20.5,19.7,20.5,20.7,18.0,18.9,19.560000000000002,92.1,88.6,84.3,86.9,79.2,86.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9,1006.1,1005.8,1006.2,1006.2,1006.04,0.6,2.0,0.0,0.0,1.7,0.86
4622,20.5,19.6,20.5,20.5,18.0,18.7,19.46,92.2,88.5,85.4,87.2,78.9,86.44000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9,1006.0,1005.9,1006.2,1006.0,1006.0,1.1,2.5,0.0,0.0,1.4,1.0
4623,20.5,19.6,20.5,20.3,18.0,18.3,19.34,92.9,88.4,87.8,87.7,78.5,87.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.8,1005.9,1005.9,1006.2,1006.0,1005.96,0.9,2.3,0.0,0.0,1.4,0.9199999999999999
4624,20.5,19.6,20.5,20.2,18.0,18.2,19.3,92.7,88.4,88.7,88.0,78.5,87.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9,1006.1,1005.8,1006.2,1006.0,1006.0,0.8,2.0,0.1,0.0,1.5,0.8800000000000001
4625,20.5,19.4,20.5,20.1,18.3,18.1,19.28,92.5,89.9,88.7,87.7,78.0,87.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.1,1005.8,1006.3,1006.2,1006.0799999999999,0.5,2.3,0.8,0.0,1.5,1.02
4626,20.5,19.3,20.5,20.1,18.1,18.0,19.2,91.8,90.2,89.7,88.0,77.2,87.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9,1006.1,1005.8,1006.2,1006.1,1006.0200000000001,1.3,1.5,0.4,0.0,1.7,0.9799999999999999
4627,21.0,19.3,20.5,20.0,18.0,18.1,19.18,92.0,90.7,89.5,88.1,77.0,87.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9,1006.1,1005.9,1006.2,1006.1,1006.0400000000002,0.9,2.5,0.0,0.0,1.4,0.96
4628,21.0,19.3,20.5,19.8,17.9,18.1,19.119999999999997,92.7,91.3,89.2,88.0,76.4,87.52000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.1,1005.9,1006.2,1006.2,1006.0799999999999,0.4,1.7,0.7,0.0,1.5,0.86
4629,21.0,19.3,20.5,19.8,18.0,18.3,19.18,92.8,91.6,87.5,88.0,76.4,87.25999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.0,1005.9,1006.2,1006.2,1006.0600000000001,0.8,2.0,0.8,0.0,0.6,0.8399999999999999
4630,20.5,19.3,20.4,19.7,17.8,18.1,19.060000000000002,92.9,91.7,87.7,88.3,76.8,87.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.1,1005.9,1006.3,1006.2,1006.1,0.9,1.1,0.5,0.0,0.2,0.54
4631,20.5,19.1,20.3,19.7,17.6,17.9,18.920000000000005,93.3,92.1,89.1,88.3,76.0,87.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1006.1,1006.0,1006.3,1006.2,1006.1199999999999,0.5,2.2,0.0,0.0,0.5,0.64
4632,20.5,18.7,20.2,19.7,17.5,17.5,18.72,93.9,93.7,89.8,88.9,75.9,88.44000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1,1006.2,1006.1,1006.4,1006.3,1006.22,0.6,1.1,0.0,0.0,0.7,0.4800000000000001
4633,20.5,18.8,20.1,19.6,17.3,17.4,18.640000000000004,94.1,94.2,90.9,88.8,74.9,88.58000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1,1006.4,1006.2,1006.4,1006.3,1006.28,0.2,1.4,0.0,0.0,1.1,0.54
4634,20.5,18.7,20.1,19.6,17.5,17.6,18.7,94.5,94.5,91.0,88.9,74.7,88.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1,1006.3,1006.2,1006.4,1006.4,1006.2800000000001,1.0,2.4,0.0,0.0,1.1,0.9
4635,20.0,18.6,20.0,19.5,17.7,17.4,18.639999999999997,94.2,95.0,91.0,88.8,74.8,88.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.2,1006.5,1006.3,1006.5,1006.3,1006.36,0.0,1.9,0.4,0.0,1.5,0.76
4636,20.0,18.6,19.8,19.3,17.8,17.3,18.56,93.5,95.4,91.3,89.0,74.8,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.3,1006.5,1006.2,1006.5,1006.3,1006.36,1.1,1.5,0.2,0.0,1.9,0.9400000000000001
4637,20.0,18.6,19.7,19.3,17.6,17.2,18.479999999999997,93.4,95.1,91.5,89.5,75.1,88.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.3,1006.4,1006.4,1006.4,1006.3,1006.36,0.5,1.4,0.5,0.0,1.2,0.72
4638,19.5,18.7,19.7,19.2,17.5,17.2,18.46,93.8,95.0,91.9,89.9,75.4,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.3,1006.4,1006.3,1006.4,1006.5,1006.3799999999999,0.9,0.7,0.7,0.0,1.7,0.8
4639,19.5,18.6,19.5,19.2,17.4,17.1,18.359999999999996,93.9,95.0,92.2,89.8,75.6,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.3,1006.4,1006.3,1006.5,1006.5,1006.4,0.0,2.7,0.5,0.0,1.2,0.8800000000000001
4640,19.5,18.7,19.4,19.0,17.2,16.9,18.24,94.1,95.2,91.7,90.1,76.0,89.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.2,1006.5,1006.3,1006.5,1006.6,1006.4200000000001,0.7,1.6,0.4,0.0,1.2,0.7799999999999999
4641,19.5,18.8,19.3,19.0,17.2,17.0,18.259999999999998,94.6,95.1,92.0,90.5,76.4,89.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.3,1006.6,1006.3,1006.6,1006.6,1006.4799999999999,0.5,1.5,0.6,0.0,2.7,1.06
4642,19.0,18.8,19.2,19.0,17.0,16.9,18.18,94.2,94.9,91.9,90.9,76.5,89.67999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,1006.3,1006.7,1006.3,1006.6,1006.6,1006.5,1.2,1.3,0.7,0.0,0.7,0.78
4643,19.0,18.8,19.3,19.0,17.1,17.0,18.240000000000002,94.3,95.0,91.7,90.8,75.8,89.52000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,1006.4,1006.7,1006.3,1006.7,1006.6,1006.54,0.6,1.4,0.0,0.0,1.0,0.6
4644,19.5,19.0,19.4,19.1,17.1,17.1,18.339999999999996,94.3,94.3,91.6,90.4,75.4,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000015,0.03,0.035,1006.4,1006.7,1006.5,1006.6,1006.6,1006.5600000000001,1.4,1.8,0.0,0.0,0.0,0.64
4645,19.5,19.1,19.4,19.2,17.3,17.2,18.44,94.3,93.1,91.5,90.4,74.7,88.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.040000000000000015,0.035,1006.5,1006.7,1006.5,1006.7,1006.6,1006.6,0.7,2.7,0.4,0.0,0.1,0.78
4646,19.5,19.1,19.6,19.2,17.6,17.3,18.56,93.4,91.9,90.6,90.1,75.1,88.22,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999999,0.04999999999999999,0.04999999999999999,1006.5,1006.7,1006.5,1006.7,1006.7,1006.6199999999999,0.6,2.8,0.4,0.0,0.9,0.9400000000000001
4647,20.0,19.1,19.7,19.3,18.0,17.6,18.74,92.3,91.9,90.6,89.3,74.4,87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.08000000000000003,0.07,0.07500000000000001,1006.6,1006.7,1006.5,1006.8,1006.7,1006.6600000000001,0.7,2.2,0.2,0.0,1.5,0.9200000000000002
4648,20.5,19.4,19.9,19.3,18.3,17.9,18.959999999999997,89.5,91.7,88.8,88.8,74.3,86.62,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999998,0.07999999999999999,0.07499999999999998,1006.6,1006.8,1006.5,1006.9,1006.8,1006.72,0.9,1.9,0.8,0.0,1.7,1.06
4649,21.0,19.4,20.2,19.7,18.5,18.4,19.24,88.8,88.5,86.5,88.6,73.7,85.22,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000003,0.09000000000000002,0.09500000000000003,1006.8,1006.7,1006.6,1006.9,1006.8,1006.76,0.5,1.1,0.8,0.0,1.3,0.74
4650,21.0,19.8,20.4,19.7,18.9,18.9,19.540000000000003,87.4,85.8,83.7,87.9,72.8,83.52,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.12,0.10999999999999999,1006.9,1006.9,1006.7,1007.0,1006.8,1006.86,1.1,2.2,0.6,0.0,1.9,1.1600000000000001
4651,22.0,20.3,20.7,19.8,19.4,19.3,19.9,86.2,82.3,82.3,86.9,73.0,82.14000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.13,0.12,1006.8,1006.8,1006.7,1007.1,1006.9,1006.86,0.8,2.3,0.9,0.0,3.1,1.42
4652,22.5,20.6,20.9,20.0,19.5,19.7,20.14,83.5,78.8,79.0,85.9,72.7,79.98,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16000000000000006,0.13500000000000004,1006.8,1007.0,1006.8,1007.0,1007.0,1006.9200000000001,1.2,2.5,0.9,0.0,3.1,1.5400000000000003
4653,23.5,20.9,21.2,20.2,20.3,20.4,20.6,79.5,76.1,77.5,84.7,72.6,78.08,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16999999999999993,0.13999999999999996,1006.9,1007.0,1006.9,1007.1,1007.0,1006.9799999999999,1.4,2.6,0.6,0.2,2.6,1.48
4654,24.0,21.2,21.5,20.8,20.9,20.7,21.020000000000003,75.9,75.8,76.3,83.7,70.7,76.47999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.19000000000000009,0.18999999999999995,0.19,1006.9,1007.0,1006.7,1007.1,1007.1,1006.96,1.2,1.3,0.5,0.0,1.7,0.9400000000000001
4655,25.0,21.0,21.9,21.2,21.6,20.9,21.32,68.6,75.6,76.1,81.3,68.2,73.96,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.22,1006.9,1007.0,1006.6,1007.0,1007.1,1006.9200000000001,0.2,1.6,0.7,0.0,1.7,0.8400000000000001
4656,25.5,21.9,22.0,21.3,21.5,20.9,21.52,67.2,73.7,74.3,80.3,65.8,72.26,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.2300000000000002,0.2300000000000001,1006.9,1007.1,1006.5,1007.1,1007.0,1006.9200000000001,0.8,2.4,2.1,1.3,2.3,1.78
4657,26.5,22.0,22.6,21.6,22.0,21.2,21.880000000000003,66.2,74.4,73.0,79.9,66.6,72.02000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.255,1006.9,1007.0,1006.6,1007.1,1006.9,1006.9,0.8,1.5,2.7,1.7,1.6,1.6600000000000001
4658,28.0,22.4,22.7,21.8,22.4,22.0,22.259999999999998,62.7,73.0,70.9,77.9,65.1,69.92,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.24,0.255,1006.8,1006.8,1006.5,1007.0,1006.9,1006.8,0.9,2.6,0.3,1.6,1.6,1.4
4659,28.5,22.2,23.0,22.1,22.3,22.0,22.32,63.1,70.8,70.5,77.1,65.9,69.47999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,0.25,0.2749999999999999,1006.7,1006.8,1006.5,1007.0,1006.9,1006.78,1.0,2.0,1.5,1.9,1.3,1.54
4660,29.0,22.3,23.5,22.6,22.7,22.3,22.68,61.8,72.6,66.9,73.5,64.8,67.91999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000003,0.33999999999999986,0.3400000000000001,1006.6,1006.7,1006.4,1006.9,1007.0,1006.72,3.3,1.3,0.7,3.1,0.6,1.8
4661,30.0,22.1,24.1,23.1,23.0,22.3,22.92,62.0,73.5,66.7,69.5,62.9,66.91999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3500000000000001,0.33999999999999986,0.345,1006.5,1006.7,1006.3,1006.8,1007.0,1006.6600000000001,3.0,1.6,1.8,1.5,1.7,1.92
4662,31.0,22.6,24.2,23.1,22.9,22.6,23.080000000000002,60.9,71.9,66.9,67.9,62.3,65.98,0.0,0.0,0.0,0.0,0.0,0.0,0.34999999999999964,0.3400000000000003,0.345,1006.5,1006.7,1006.3,1006.8,1007.0,1006.6600000000001,1.7,0.5,1.6,2.6,0.8,1.44
4663,31.5,22.9,24.7,23.3,23.4,23.0,23.459999999999997,62.4,70.6,64.8,65.9,62.2,65.18,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000004,0.3899999999999997,0.395,1006.6,1006.7,1006.3,1006.9,1007.1,1006.72,2.7,1.4,1.7,1.5,1.8,1.8199999999999998
