s1,s2,s3,s4,s5
16.7,0.0,0.0,0.0,17.74
17.26,0.0,0.0,0.0,18.32
17.8,0.0,0.0,0.0,18.87
18.36,0.0,0.0,0.0,19.45
18.92,0.0,0.0,0.0,20.01
19.43,0.0,0.0,0.0,20.57
19.89,0.0,0.0,0.0,21.11
20.38,0.0,0.0,0.0,21.65
20.87,0.0,0.0,0.0,22.17
21.34,0.0,0.0,0.0,22.69
21.78,0.0,0.0,0.0,23.18
22.23,0.0,0.0,0.0,23.65
22.69,0.0,0.0,0.0,24.13
23.12,0.0,0.0,0.0,24.58
23.54,0.0,0.0,0.0,25.01
23.95,0.0,0.0,0.0,25.42
24.32,0.0,0.0,0.0,25.83
24.7,0.0,0.0,0.0,26.21
25.04,0.0,0.0,0.0,26.58
25.37,0.0,0.0,0.0,26.92
25.68,0.0,0.0,0.0,27.25
25.96,0.0,0.0,0.0,27.55
26.23,0.0,0.0,0.0,27.83
26.48,0.0,0.0,0.0,28.09
26.71,0.0,0.0,0.0,28.33
26.92,0.0,0.0,0.0,28.54
27.09,0.0,0.0,0.0,28.74
27.25,0.0,0.0,0.0,28.91
27.39,0.0,0.0,0.0,29.06
27.52,0.0,0.0,0.0,29.19
27.6,0.0,0.0,0.0,29.3
27.7,0.0,0.0,0.0,29.39
27.77,0.0,0.0,0.0,29.47
27.81,0.0,0.0,0.0,29.53
27.86,0.0,0.0,0.0,29.57
27.88,0.0,0.0,0.0,29.59
27.92,0.0,0.0,0.0,29.61
27.94,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
27.95,0.0,0.0,0.0,29.62
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.02
0.01,0.0,0.0,0.0,0.03
0.02,0.0,0.0,0.0,0.05
0.05,0.0,0.0,0.0,0.06
0.07,0.0,0.0,0.0,0.09
0.11,0.0,0.0,0.0,0.12
0.15,0.0,0.0,0.0,0.15
0.2,0.0,0.0,0.0,0.21
0.25,0.0,0.0,0.0,0.29
0.31,0.0,0.0,0.0,0.42
0.37,0.0,0.0,0.0,0.55
0.47,0.0,0.0,0.0,0.68
0.67,0.0,0.0,0.0,0.84
0.89,0.0,0.0,0.0,1.08
1.16,0.0,0.0,0.0,1.37
1.44,0.0,0.0,0.0,1.56
1.75,0.0,0.0,0.0,1.76
2.06,0.0,0.0,0.0,2.04
2.27,0.0,0.0,0.0,2.38
2.55,0.0,0.0,0.0,2.74
2.92,0.0,0.0,0.0,3.12
3.3,0.0,0.0,0.0,3.52
3.68,0.0,0.0,0.0,3.94
4.09,0.0,0.0,0.0,4.37
4.51,0.0,0.0,0.0,4.83
4.96,0.0,0.0,0.0,5.3
5.42,0.0,0.0,0.0,5.79
5.9,0.0,0.0,0.0,6.3
6.42,0.0,0.0,0.0,6.82
6.9,0.0,0.0,0.0,7.36
7.42,0.0,0.0,0.0,7.9
7.96,0.0,0.0,0.0,8.46
8.51,0.0,0.0,0.0,9.03
9.06,0.0,0.0,0.0,9.6
9.61,0.0,0.0,0.0,10.18
10.18,0.0,0.0,0.0,10.79
10.77,0.0,0.0,0.0,11.35
11.34,0.0,0.0,0.0,11.95
11.89,0.0,0.0,0.0,12.54
12.47,0.0,0.0,0.0,13.15
13.07,0.0,0.0,0.0,13.76
13.67,0.0,0.0,0.0,14.36
14.25,0.0,0.0,0.0,14.96
14.81,0.0,0.0,0.0,15.57
15.39,0.0,0.0,0.0,16.16
15.97,0.0,0.0,0.0,16.76
16.54,0.0,0.0,0.0,17.35
17.12,0.0,0.0,0.0,17.94
17.68,0.0,0.0,0.0,18.53
18.21,0.0,0.0,0.0,19.11
18.77,0.0,0.0,0.0,19.69
19.29,0.0,0.0,0.0,20.25
19.81,0.0,0.0,0.0,20.8
20.32,0.0,0.0,0.0,21.33
20.82,0.0,0.0,0.0,21.85
21.31,0.0,0.0,0.0,22.37
21.79,0.0,0.0,0.0,22.87
22.23,0.0,0.0,0.0,23.34
22.68,0.0,0.0,0.0,23.78
23.09,0.0,0.0,0.0,24.18
23.5,0.0,0.0,0.0,24.58
23.82,0.0,0.0,0.0,24.92
24.15,0.0,0.0,0.0,25.31
24.46,0.0,0.0,0.0,25.67
24.71,0.0,0.0,0.0,26.02
24.97,0.0,0.0,0.0,26.35
25.22,0.0,0.0,0.0,26.66
25.45,0.0,0.0,0.0,26.95
25.7,0.0,0.0,0.0,27.22
25.94,0.0,0.0,0.0,27.47
26.13,0.0,0.0,0.0,27.7
26.32,0.0,0.0,0.0,27.91
26.51,0.0,0.0,0.0,28.09
26.65,0.0,0.0,0.0,28.26
26.79,0.0,0.0,0.0,28.4
26.9,0.0,0.0,0.0,28.52
27.01,0.0,0.0,0.0,28.63
27.1,0.0,0.0,0.0,28.72
27.17,0.0,0.0,0.0,28.79
27.21,0.0,0.0,0.0,28.84
27.26,0.0,0.0,0.0,28.88
27.28,0.0,0.0,0.0,28.9
27.29,0.0,0.0,0.0,28.91
27.29,0.0,0.0,0.0,28.92
27.3,0.0,0.0,0.0,28.92
27.31,0.0,0.0,0.0,28.92
27.31,0.0,0.0,0.0,28.92
27.31,0.0,0.0,0.0,28.92
27.31,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
27.32,0.0,0.0,0.0,28.92
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01
0.02,0.0,0.0,0.0,0.03
0.05,0.0,0.0,0.0,0.06
0.09,0.0,0.0,0.0,0.12
0.14,0.0,0.0,0.0,0.2
0.2,0.0,0.0,0.0,0.29
0.27,0.0,0.0,0.0,0.35
0.34,0.0,0.0,0.0,0.42
0.41,0.0,0.0,0.0,0.49
0.52,0.0,0.0,0.0,0.58
0.67,0.0,0.0,0.0,0.64
0.77,0.0,0.0,0.0,0.71
0.86,0.0,0.0,0.0,0.77
0.93,0.0,0.0,0.0,0.83
1.0,0.0,0.0,0.0,0.91
1.1,0.0,0.0,0.0,1.01
1.19,0.0,0.0,0.0,1.14
1.28,0.0,0.0,0.0,1.31
1.37,0.0,0.0,0.0,1.49
1.49,0.0,0.0,0.0,1.65
1.61,0.0,0.0,0.0,1.82
1.75,0.0,0.0,0.0,2.04
1.96,0.0,0.0,0.0,2.27
2.17,0.0,0.0,0.0,2.47
2.35,0.0,0.0,0.0,2.7
2.56,0.0,0.0,0.0,2.94
2.78,0.0,0.0,0.0,3.23
3.0,0.0,0.0,0.0,3.55
3.24,0.0,0.0,0.0,3.84
3.49,0.0,0.0,0.0,4.14
3.79,0.0,0.0,0.0,4.46
4.15,0.0,0.0,0.0,4.81
4.53,0.0,0.0,0.0,5.16
4.86,0.0,0.0,0.0,5.54
5.21,0.0,0.0,0.0,5.99
5.53,0.0,0.0,0.0,6.41
5.82,0.0,0.0,0.0,6.69
6.11,0.0,0.0,0.0,6.96
6.34,0.0,0.0,0.0,7.16
6.57,0.0,0.0,0.0,7.37
6.8,0.0,0.0,0.0,7.59
7.03,0.0,0.0,0.0,7.82
7.26,0.0,0.0,0.0,8.03
7.48,0.0,0.0,0.0,8.24
7.69,0.0,0.0,0.0,8.42
7.9,0.0,0.0,0.0,8.68
8.15,0.0,0.0,0.0,8.97
8.39,0.0,0.0,0.0,9.33
8.61,0.0,0.0,0.0,9.62
8.84,0.0,0.0,0.0,9.85
9.01,0.0,0.0,0.0,10.05
9.14,0.0,0.0,0.0,10.22
9.27,0.0,0.0,0.0,10.39
9.39,0.0,0.0,0.0,10.53
9.5,0.0,0.0,0.0,10.66
9.61,0.0,0.0,0.0,10.75
9.72,0.0,0.0,0.0,10.84
9.82,0.0,0.0,0.0,10.94
9.92,0.0,0.0,0.0,11.02
10.0,0.0,0.0,0.0,11.08
10.06,0.0,0.0,0.0,11.13
10.13,0.0,0.0,0.0,11.19
10.18,0.0,0.0,0.0,11.23
10.23,0.0,0.0,0.0,11.27
10.27,0.0,0.0,0.0,11.31
10.31,0.0,0.0,0.0,11.34
10.35,0.0,0.0,0.0,11.36
10.38,0.0,0.0,0.0,11.37
10.39,0.0,0.0,0.0,11.37
10.4,0.0,0.0,0.0,11.37
10.42,0.0,0.0,0.0,11.37
10.43,0.0,0.0,0.0,11.38
10.43,0.0,0.0,0.0,11.38
10.44,0.0,0.0,0.0,11.38
10.46,0.0,0.0,0.0,11.38
10.46,0.0,0.0,0.0,11.38
10.47,0.0,0.0,0.0,11.38
10.47,0.0,0.0,0.0,11.38
10.47,0.0,0.0,0.0,11.38
10.47,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
10.48,0.0,0.0,0.0,11.38
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.01
0.02,0.0,0.0,0.0,0.02
0.05,0.0,0.0,0.0,0.03
0.05,0.0,0.0,0.0,0.05
0.09,0.0,0.0,0.0,0.07
0.1,0.0,0.0,0.0,0.1
0.12,0.0,0.0,0.0,0.13
0.15,0.0,0.0,0.0,0.17
0.18,0.0,0.0,0.0,0.21
0.23,0.0,0.0,0.0,0.24
0.27,0.0,0.0,0.0,0.27
0.31,0.0,0.0,0.0,0.31
0.34,0.0,0.0,0.0,0.35
0.4,0.0,0.0,0.0,0.41
0.43,0.0,0.0,0.0,0.45
0.47,0.0,0.0,0.0,0.5
0.51,0.0,0.0,0.0,0.56
0.56,0.0,0.0,0.0,0.64
0.62,0.0,0.0,0.0,0.73
0.7,0.0,0.0,0.0,0.83
0.77,0.0,0.0,0.0,0.92
0.85,0.0,0.0,0.0,1.01
0.93,0.0,0.0,0.0,1.1
1.0,0.0,0.0,0.0,1.2
1.08,0.0,0.0,0.0,1.3
1.14,0.0,0.0,0.0,1.4
1.25,0.0,0.0,0.0,1.51
1.33,0.0,0.0,0.0,1.61
1.38,0.0,0.0,0.0,1.71
1.47,0.0,0.0,0.0,1.8
1.53,0.0,0.0,0.0,1.89
1.6,0.0,0.0,0.0,1.98
1.66,0.0,0.0,0.0,2.07
1.74,0.0,0.0,0.0,2.14
1.78,0.0,0.0,0.0,2.21
1.89,0.0,0.0,0.0,2.32
2.0,0.0,0.0,0.0,2.45
2.09,0.0,0.0,0.0,2.55
2.19,0.0,0.0,0.0,2.64
2.27,0.0,0.0,0.0,2.75
2.4,0.0,0.0,0.0,2.85
2.55,0.0,0.0,0.0,2.95
2.72,0.0,0.0,0.0,3.07
2.83,0.0,0.0,0.0,3.19
2.94,0.0,0.0,0.0,3.3
3.03,0.0,0.0,0.0,3.4
3.14,0.0,0.0,0.0,3.48
3.24,0.0,0.0,0.0,3.59
3.36,0.0,0.0,0.0,3.69
3.51,0.0,0.0,0.0,3.77
3.71,0.0,0.0,0.0,3.93
3.94,0.0,0.0,0.0,4.13
4.11,0.0,0.0,0.0,4.31
4.23,0.0,0.0,0.0,4.48
4.36,0.0,0.0,0.0,4.65
4.46,0.0,0.0,0.0,4.77
4.55,0.0,0.0,0.0,4.88
4.67,0.0,0.0,0.0,4.96
4.78,0.0,0.0,0.0,5.05
4.9,0.0,0.0,0.0,5.14
5.07,0.0,0.0,0.0,5.26
5.32,0.0,0.0,0.0,5.37
5.55,0.0,0.0,0.0,5.47
5.65,0.0,0.0,0.0,5.57
5.73,0.0,0.0,0.0,5.67
5.8,0.0,0.0,0.0,5.81
5.94,0.0,0.0,0.0,5.92
6.07,0.0,0.0,0.0,5.98
6.15,0.0,0.0,0.0,6.04
6.21,0.0,0.0,0.0,6.09
6.26,0.0,0.0,0.0,6.13
6.32,0.0,0.0,0.0,6.18
6.36,0.0,0.0,0.0,6.22
6.4,0.0,0.0,0.0,6.25
6.42,0.0,0.0,0.0,6.28
6.44,0.0,0.0,0.0,6.29
6.46,0.0,0.0,0.0,6.3
6.46,0.0,0.0,0.0,6.3
6.46,0.0,0.0,0.0,6.3
6.46,0.0,0.0,0.0,6.3
6.46,0.0,0.0,0.0,6.3
6.46,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
6.48,0.0,0.0,0.0,6.3
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01
0.03,0.0,0.0,0.0,0.03
0.07,0.0,0.0,0.0,0.05
0.11,0.0,0.0,0.0,0.08
0.18,0.0,0.0,0.0,0.13
0.25,0.0,0.0,0.0,0.18
0.37,0.0,0.0,0.0,0.25
0.49,0.0,0.0,0.0,0.32
0.63,0.0,0.0,0.0,0.39
0.81,0.0,0.0,0.0,0.48
0.99,0.0,0.0,0.0,0.56
1.16,0.0,0.0,0.0,0.62
1.35,0.0,0.0,0.0,0.67
1.57,0.0,0.0,0.0,0.74
1.78,0.0,0.0,0.0,0.82
2.02,0.0,0.0,0.0,0.89
2.29,0.0,0.0,0.0,0.99
2.6,0.0,0.0,0.0,1.11
2.95,0.0,0.0,0.0,1.28
3.3,0.0,0.0,0.0,1.45
3.69,0.0,0.0,0.0,1.64
4.09,0.0,0.0,0.0,1.82
4.51,0.0,0.0,0.0,2.03
4.94,0.0,0.0,0.0,2.28
5.4,0.0,0.0,0.0,2.64
5.86,0.0,0.0,0.0,2.92
6.28,0.0,0.0,0.0,3.18
6.78,0.0,0.0,0.0,3.66
7.28,0.0,0.0,0.0,4.14
7.71,0.0,0.0,0.0,4.66
8.14,0.0,0.0,0.0,5.2
8.64,0.0,0.0,0.0,5.75
9.22,0.0,0.0,0.0,6.32
9.8,0.0,0.0,0.0,6.92
10.28,0.0,0.0,0.0,7.52
10.72,0.0,0.0,0.0,8.12
11.28,0.0,0.0,0.0,8.7
11.85,0.0,0.0,0.0,9.28
12.34,0.0,0.0,0.0,9.71
12.72,0.0,0.0,0.0,10.37
13.05,0.0,0.0,0.0,10.86
13.36,0.0,0.0,0.0,11.37
13.85,0.0,0.0,0.0,11.95
14.4,0.0,0.0,0.0,12.53
14.94,0.0,0.0,0.0,13.11
15.46,0.0,0.0,0.0,13.7
16.02,0.0,0.0,0.0,14.32
16.57,0.0,0.0,0.0,14.93
17.04,0.0,0.0,0.0,15.41
17.51,0.0,0.0,0.0,15.94
18.01,0.0,0.0,0.0,16.46
18.54,0.0,0.0,0.0,16.95
19.03,0.0,0.0,0.0,17.43
19.47,0.0,0.0,0.0,17.86
19.88,0.0,0.0,0.0,18.36
20.21,0.0,0.0,0.0,18.67
20.6,0.0,0.0,0.0,18.9
20.92,0.0,0.0,0.0,19.12
21.32,0.0,0.0,0.0,19.54
21.82,0.0,0.0,0.0,20.04
22.25,0.0,0.0,0.0,20.45
22.64,0.0,0.0,0.0,20.89
22.98,0.0,0.0,0.0,21.24
23.28,0.0,0.0,0.0,21.42
23.57,0.0,0.0,0.0,21.59
23.88,0.0,0.0,0.0,21.82
24.15,0.0,0.0,0.0,22.13
24.47,0.0,0.0,0.0,22.3
24.76,0.0,0.0,0.0,22.44
25.04,0.0,0.0,0.0,22.56
25.31,0.0,0.0,0.0,22.7
25.57,0.0,0.0,0.0,22.85
25.73,0.0,0.0,0.0,22.93
25.84,0.0,0.0,0.0,22.98
25.96,0.0,0.0,0.0,23.03
26.07,0.0,0.0,0.0,23.09
26.18,0.0,0.0,0.0,23.15
26.25,0.0,0.0,0.0,23.2
26.29,0.0,0.0,0.0,23.26
26.34,0.0,0.0,0.0,23.31
26.38,0.0,0.0,0.0,23.36
26.44,0.0,0.0,0.0,23.4
26.46,0.0,0.0,0.0,23.43
26.48,0.0,0.0,0.0,23.45
26.51,0.0,0.0,0.0,23.46
26.52,0.0,0.0,0.0,23.46
26.52,0.0,0.0,0.0,23.46
26.52,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
26.53,0.0,0.0,0.0,23.46
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.01
0.03,0.0,0.0,0.0,0.04
0.07,0.0,0.0,0.0,0.07
0.14,0.0,0.0,0.0,0.13
0.2,0.0,0.0,0.0,0.19
0.25,0.0,0.0,0.0,0.24
0.28,0.0,0.0,0.0,0.3
0.33,0.0,0.0,0.0,0.37
0.38,0.0,0.0,0.0,0.44
0.5,0.0,0.0,0.0,0.52
0.61,0.0,0.0,0.0,0.66
0.76,0.0,0.0,0.0,0.77
0.97,0.0,0.0,0.0,0.85
1.23,0.0,0.0,0.0,0.92
1.41,0.0,0.0,0.0,0.99
1.73,0.0,0.0,0.0,1.09
2.01,0.0,0.0,0.0,1.2
2.34,0.0,0.0,0.0,1.32
2.66,0.0,0.0,0.0,1.52
2.99,0.0,0.0,0.0,1.76
3.27,0.0,0.0,0.0,2.06
3.64,0.0,0.0,0.0,2.51
4.05,0.0,0.0,0.0,2.84
4.5,0.0,0.0,0.0,3.35
